ID,WEEK,DAY,HOUR,MINUTE,WAIT,SOURCE,TARGET
20093,4,5,13,11,0,215527,219301
32727,4,5,13,11,0,110502,140544
35712,4,5,13,11,0,212005,231475
31686,4,5,13,13,2,8566,215527
48949,4,5,13,13,0,988,217942
27584,4,5,13,14,1,15,173512
37307,4,5,13,14,0,199641,162339
48344,4,5,13,14,0,164674,231042
40519,4,5,13,15,1,11008,153334
41715,4,5,13,15,0,153369,163336
9012,4,5,13,16,1,5689,5700
16439,4,5,13,16,0,164554,213149
20794,4,5,13,17,1,153366,151337
52813,4,5,13,17,0,153231,110502
53321,4,5,13,17,0,235705,32943
15688,4,5,13,18,1,216906,161890
32554,4,5,13,18,0,9223,7169
563,4,5,13,19,1,167641,173403
7353,4,5,13,20,1,173144,2729
9096,4,5,13,20,0,122279,153164
23820,4,5,13,20,0,29862,42717
1754,4,5,13,21,1,151337,204670
9363,4,5,13,21,0,161769,110502
55210,4,5,13,23,2,218853,166813
4149,4,5,13,24,1,159405,803
8740,4,5,13,24,0,153342,153336
23253,4,5,13,24,0,216749,199229
38840,4,5,13,24,0,239935,222090
37777,4,5,13,25,1,153373,216749
41072,4,5,13,25,0,7346,215527
2930,4,5,13,26,1,138476,139137
54387,4,5,13,26,0,207929,101720
29992,4,5,13,27,1,164097,135688
40223,4,5,13,27,0,138286,215527
45751,4,5,13,27,0,6829,167716
1336,4,5,13,28,1,7178,130044
4397,4,5,13,28,0,216749,8381
6576,4,5,13,29,1,216749,6627
14173,4,5,13,29,0,12815,138020
14593,4,5,13,29,0,163707,212005
21221,4,5,13,29,0,10589,173626
15356,4,5,13,30,1,215527,4511
16929,4,5,13,31,1,219517,9425
24883,4,5,13,31,0,215527,6813
39622,4,5,13,31,0,10589,13714
2409,4,5,13,32,1,215527,153458
25329,4,5,13,34,2,215527,144598
17680,4,5,13,35,1,163305,110502
6905,4,5,13,36,1,151337,2146
12542,4,5,13,37,1,199729,173128
34908,4,5,13,38,1,212005,1439
3216,4,5,13,39,1,218576,167633
30429,4,5,13,39,0,151337,10658
46108,4,5,13,40,1,215527,169755
38179,4,5,13,42,2,151337,8557
42376,4,5,13,42,0,153305,163687
50984,4,5,13,42,0,167836,129151
13167,4,5,13,43,1,2337,132826
26739,4,5,13,43,0,8098,212005
33329,4,5,13,43,0,4504,216801
7985,4,5,13,46,3,215527,213227
18046,4,5,13,46,0,6828,167644
41403,4,5,13,46,0,170450,159376
42087,4,5,13,46,0,162328,199229
3627,4,5,13,47,1,216749,820
9867,4,5,13,47,0,167633,159405
27758,4,5,13,48,1,238381,8204
22548,4,5,13,49,1,215527,1044
25896,4,5,13,49,0,226056,160073
32906,4,5,13,49,0,216749,215527
6734,4,5,13,50,1,162328,2319
26333,4,5,13,50,0,22781,209481
57013,4,5,13,50,0,167641,167644
6019,4,5,13,51,1,7963,230182
46839,4,5,13,55,4,7434,226705
45209,4,5,13,56,1,147395,215527
49178,4,5,13,57,1,156679,215527
7582,4,5,13,58,1,76170,11184
33632,4,5,13,58,0,167746,160703
1047,4,5,13,59,1,151593,204533
10644,4,5,13,59,0,41442,9775
37606,4,5,14,0,1,162328,166555
43766,4,5,14,0,0,146965,1071
52983,4,5,14,0,0,191438,5631
36951,4,5,14,2,2,169525,239299
13049,4,5,14,3,1,110502,5732
8498,4,5,14,4,1,213425,220238
38006,4,5,14,6,2,224621,162327
45882,4,5,14,8,2,7965,110502
3106,4,5,14,10,2,175878,193183
26591,4,5,14,10,0,10658,218666
10848,4,5,14,12,2,215527,4579
20913,4,5,14,12,0,151369,151376
19390,4,5,14,13,1,151964,1859
22714,4,5,14,14,1,215527,195613
53795,4,5,14,14,0,173141,127809
55531,4,5,14,14,0,110502,138107
16655,4,5,14,16,2,236739,147709
27759,4,5,14,16,0,238381,175651
44994,4,5,14,17,1,167641,33681
1048,4,5,14,19,2,52983,110502
32268,4,5,14,20,1,216749,202445
57077,4,5,14,20,0,137742,173103
4014,4,5,14,22,2,167641,199229
5126,4,5,14,22,0,164095,110502
7354,4,5,14,22,0,153342,9400
18701,4,5,14,22,0,167629,201676
27206,4,5,14,22,0,32852,16
32557,4,5,14,23,1,42409,135854
52816,4,5,14,25,2,238381,15
13382,4,5,14,26,1,140401,215527
51470,4,5,14,26,0,164719,147459
14764,4,5,14,27,1,167871,166858
23466,4,5,14,27,0,215527,196113
36676,4,5,14,27,0,9775,201509
38504,4,5,14,27,0,1512,9983
5604,4,5,14,28,1,144597,2039
21598,4,5,14,28,0,167178,201509
14052,4,5,14,29,1,78649,33832
24885,4,5,14,29,0,222416,215527
43505,4,5,14,29,0,167737,167639
3395,4,5,14,30,1,151869,199487
44385,4,5,14,30,0,195613,219709
52561,4,5,14,30,0,98795,173141
7687,4,5,14,31,1,123465,1077
8743,4,5,14,31,0,144684,2337
24016,4,5,14,31,0,1030,199229
34161,4,5,14,31,0,138285,215527
9713,4,5,14,32,1,151979,25281
53062,4,5,14,32,0,222201,215527
19946,4,5,14,33,1,1528,231850
41498,4,5,14,33,0,8963,163707
25897,4,5,14,34,1,215527,164827
35382,4,5,14,34,0,1057,166741
2058,4,5,14,35,1,216749,216753
6578,4,5,14,35,0,216749,216753
6735,4,5,14,35,0,162328,199229
26937,4,5,14,35,0,137034,110502
20635,4,5,14,36,1,198514,4509
40931,4,5,14,36,0,153342,140404
5947,4,5,14,38,2,810,240095
9146,4,5,14,38,0,32851,160703
12129,4,5,14,38,0,692,163707
45445,4,5,14,38,0,32828,215527
15358,4,5,14,39,1,216749,232252
31321,4,5,14,39,0,2738,163335
17553,4,5,14,40,1,152755,110502
50095,4,5,14,40,0,151337,173140
17403,4,5,14,42,2,32,153313
28545,4,5,14,42,0,150516,110502
33331,4,5,14,43,1,162328,3058
38843,4,5,14,43,0,162328,153447
494,4,5,14,44,1,32260,11054
2597,4,5,14,45,1,215527,129229
42206,4,5,14,45,0,215527,819
2182,4,5,14,46,1,12974,212627
17048,4,5,14,46,0,233787,199229
30158,4,5,14,46,0,218867,215527
1411,4,5,14,47,1,222172,240307
4250,4,5,14,47,0,78649,8585
7887,4,5,14,47,0,110502,139317
42378,4,5,14,47,0,110502,139317
49246,4,5,14,48,1,224561,173512
50712,4,5,14,49,1,138285,199229
35714,4,5,14,50,1,163707,5685
56281,4,5,14,50,0,157300,1043
13117,4,5,14,52,2,153125,2327
51109,4,5,14,53,1,216749,134795
40376,4,5,14,54,1,205154,194068
48993,4,5,14,54,0,5878,200080
32907,4,5,14,57,3,215527,219384
20443,4,5,14,58,1,3068,137162
46556,4,5,14,59,1,164821,110502
22842,4,5,15,0,1,22774,215527
26444,4,5,15,0,0,163337,203760
19392,4,5,15,1,1,215527,22781
33110,4,5,15,1,0,163378,34626
40932,4,5,15,2,1,2148,7016
53536,4,5,15,2,0,215527,167829
32825,4,5,15,3,1,22781,215527
47988,4,5,15,3,0,227629,231839
10849,4,5,15,5,2,167747,225757
6580,4,5,15,6,1,166741,240307
26742,4,5,15,6,0,199729,145479
36954,4,5,15,6,0,163707,129073
41214,4,5,15,7,1,6764,31139
17554,4,5,15,8,1,222172,6938
38505,4,5,15,9,1,9775,110502
56282,4,5,15,9,0,212005,213773
44388,4,5,15,10,1,104036,110502
4251,4,5,15,11,1,226252,132815
46907,4,5,15,11,0,147432,11695
27670,4,5,15,14,3,137152,43744
4820,4,5,15,15,1,238461,215527
627,4,5,15,17,2,136929,240307
41404,4,5,15,17,0,163305,110502
54148,4,5,15,17,0,168242,9735
37438,4,5,15,18,1,213225,175878
56929,4,5,15,19,1,222409,191436
33333,4,5,15,20,1,216749,215527
37938,4,5,15,20,0,136860,176361
31322,4,5,15,21,1,206840,110502
43611,4,5,15,21,0,2145,137214
34163,4,5,15,22,1,215527,4562
39842,4,5,15,22,0,238381,1219
8500,4,5,15,23,1,199671,215527
32354,4,5,15,23,0,6592,8566
52621,4,5,15,24,1,163708,12320
1489,4,5,15,25,1,42651,101080
27762,4,5,15,25,0,167629,173120
49247,4,5,15,25,0,165118,215527
2989,4,5,15,26,1,227672,4579
5948,4,5,15,26,0,177644,6209
19947,4,5,15,27,1,152453,215527
57311,4,5,15,27,0,6938,216753
3848,4,5,15,29,2,8448,215527
8814,4,5,15,29,0,162328,2975
3397,4,5,15,31,2,147723,228588
7013,4,5,15,31,0,226109,1256
13383,4,5,15,31,0,2320,158645
29994,4,5,15,32,1,216545,11878
46246,4,5,15,32,0,153257,166740
48951,4,5,15,32,0,163305,110502
2183,4,5,15,33,1,162607,6283
9366,4,5,15,33,0,136880,163707
42850,4,5,15,33,0,238584,882
50800,4,5,15,33,0,11056,9983
5606,4,5,15,34,1,199729,6286
24666,4,5,15,34,0,151369,173144
55711,4,5,15,35,1,7931,138848
42494,4,5,15,36,1,166741,115159
7357,4,5,15,39,3,199554,177397
7888,4,5,15,40,1,174003,163709
25990,4,5,15,40,0,9983,78649
39006,4,5,15,40,0,204809,14991
25332,4,5,15,41,1,162328,2739
17049,4,5,15,42,1,175247,167644
20955,4,5,15,42,0,136692,110502
35653,4,5,15,42,0,222405,215527
17938,4,5,15,43,1,168243,54926
28547,4,5,15,43,0,201226,1246
52819,4,5,15,43,0,9775,110502
26939,4,5,15,44,1,155212,215527
50096,4,5,15,44,0,163709,216009
44909,4,5,15,46,2,163707,110502
1050,4,5,15,47,1,220439,23391
14455,4,5,15,48,1,167719,241047
36678,4,5,15,48,0,222306,222406
45082,4,5,15,48,0,158614,158104
12322,4,5,15,49,1,240307,173331
15186,4,5,15,49,0,215527,166826
6737,4,5,15,50,1,158318,1014
11945,4,5,15,51,1,170485,240307
27208,4,5,15,51,0,213036,147781
45756,4,5,15,51,0,8222,173082
15546,4,5,15,53,2,204729,153068
9147,4,5,15,55,2,25281,1583
21698,4,5,15,55,0,2738,153348
51245,4,5,15,56,1,216749,216753
16329,4,5,15,57,1,208963,6296
42208,4,5,15,57,0,216749,193018
9188,4,5,16,0,3,231847,216753
46352,4,5,16,0,0,238977,6684
7587,4,5,16,1,1,163707,163376
12323,4,5,16,2,1,110502,13269
32457,4,5,16,2,0,132826,2337
3319,4,5,16,3,1,215527,151386
4253,4,5,16,4,1,123464,153361
27763,4,5,16,4,0,13435,215527
28548,4,5,16,4,0,238381,11253
25334,4,5,16,5,1,155212,215527
54565,4,5,16,5,0,110502,6673
4929,4,5,16,7,2,215527,2715
27427,4,5,16,7,0,216749,691
5304,4,5,16,8,1,78649,159139
40378,4,5,16,9,1,163707,136880
8501,4,5,16,10,1,177471,158767
40934,4,5,16,10,0,7275,8984
50346,4,5,16,10,0,215527,49420
52820,4,5,16,11,1,207929,110502
10886,4,5,16,12,1,163085,110502
24887,4,5,16,13,1,147087,162613
29084,4,5,16,13,0,147781,2300
32909,4,5,16,13,0,161409,688
5607,4,5,16,14,1,151337,164680
46908,4,5,16,14,0,226252,132815
53538,4,5,16,15,1,167641,8209
40101,4,5,16,17,2,215527,1940
26086,4,5,16,18,1,176382,164056
44817,4,5,16,18,0,60802,215527
3556,4,5,16,19,1,162328,7746
14867,4,5,16,19,0,10656,3337
16442,4,5,16,19,0,163305,110502
29995,4,5,16,19,0,208068,199229
6581,4,5,16,20,1,159139,167750
17556,4,5,16,20,0,9502,48
34459,4,5,16,20,0,137742,131800
36679,4,5,16,21,1,174082,167871
45083,4,5,16,22,1,52983,215527
22843,4,5,16,23,1,215527,208963
24667,4,5,16,23,0,168242,224457
42210,4,5,16,23,0,204810,215527
12914,4,5,16,24,1,110502,174178
26940,4,5,16,24,0,157913,6938
6738,4,5,16,25,1,167641,199229
49248,4,5,16,25,0,215527,136749
41217,4,5,16,26,1,166400,218859
630,4,5,16,28,2,163305,110502
8816,4,5,16,28,0,5172,215527
13508,4,5,16,28,0,238381,215151
30432,4,5,16,28,0,2442,110502
32162,4,5,16,28,0,60802,8205
51003,4,5,16,29,1,138090,115191
26595,4,5,16,30,1,137514,137272
7799,4,5,16,31,1,13239,110502
41406,4,5,16,31,0,152971,140374
5949,4,5,16,32,1,52983,110502
39624,4,5,16,32,0,7336,9254
44235,4,5,16,32,0,8586,173141
55536,4,5,16,33,1,138286,215527
56933,4,5,16,33,0,23414,199772
2598,4,5,16,34,1,215527,5568
18574,4,5,16,36,2,153127,215527
20754,4,5,16,36,0,215527,884
23468,4,5,16,36,0,9983,153466
17405,4,5,16,37,1,153068,153279
44393,4,5,16,37,0,4680,110502
48236,4,5,16,37,0,216749,188435
19603,4,5,16,38,1,215527,4534
50715,4,5,16,38,0,171525,231850
36958,4,5,16,39,1,162328,167751
46558,4,5,16,39,0,204766,230288
924,4,5,16,42,3,165664,215527
16095,4,5,16,42,0,215527,199229
48996,4,5,16,42,0,110502,12193
14597,4,5,16,43,1,165177,228200
7273,4,5,16,45,2,163707,163745
43612,4,5,16,45,0,138286,167712
21395,4,5,16,46,1,261,152167
4018,4,5,16,48,2,52131,215527
9503,4,5,16,49,1,199729,43601
56285,4,5,16,49,0,122279,201509
38186,4,5,16,51,2,15,8093
31326,4,5,16,52,1,159139,215527
17939,4,5,16,53,1,172289,166422
51715,4,5,16,53,0,151337,2146
1923,4,5,16,54,1,215527,5572
26221,4,5,16,55,1,177908,137735
11449,4,5,16,56,1,152755,110502
21700,4,5,16,56,0,138286,215527
33508,4,5,16,56,0,163707,198895
2186,4,5,16,58,2,215527,4573
51472,4,5,16,58,0,228243,6285
13385,4,5,17,0,2,231017,110502
42703,4,5,17,1,1,164759,2152
14054,4,5,17,2,1,219519,171830
6739,4,5,17,3,1,216749,179427
7589,4,5,17,3,0,157908,11011
42123,4,5,17,3,0,228245,163737
14177,4,5,17,5,2,238223,12815
6346,4,5,17,6,1,159139,124119
3850,4,5,17,7,1,158767,177471
16332,4,5,17,7,0,209718,216545
4402,4,5,17,8,1,235617,216770
22551,4,5,17,9,1,151337,235275
25336,4,5,17,9,0,89108,7934
38116,4,5,17,9,0,175878,173158
23255,4,5,17,10,1,164539,153465
28264,4,5,17,10,0,138022,147230
31327,4,5,17,10,0,199201,18435
36681,4,5,17,10,0,137433,11181
46561,4,5,17,10,0,153127,159139
3631,4,5,17,11,1,166861,212660
44058,4,5,17,11,0,7944,1635
11451,4,5,17,12,1,9281,139730
41076,4,5,17,12,0,5675,5739
49866,4,5,17,12,0,158600,160703
48952,4,5,17,14,2,215527,25280
5133,4,5,17,15,1,151369,140972
50717,4,5,17,15,0,204809,187220
49249,4,5,17,16,1,168243,164937
46911,4,5,17,19,3,204809,138074
14868,4,5,17,20,1,163709,240307
32164,4,5,17,20,0,22890,1582
34167,4,5,17,20,0,187,231839
41316,4,5,17,20,0,52983,110502
23700,4,5,17,21,1,151383,153085
17941,4,5,17,22,1,212005,11699
26447,4,5,17,22,0,151387,163666
54567,4,5,17,22,0,218678,177344
5449,4,5,17,23,1,215527,36780
9391,4,5,17,23,0,1057,166340
29998,4,5,17,24,1,52131,110502
925,4,5,17,25,1,168243,16241
8274,4,5,17,25,0,167883,3055
21701,4,5,17,25,0,2659,11340
27433,4,5,17,25,0,104039,137201
51360,4,5,17,25,0,132815,174494
10775,4,5,17,27,2,50237,11699
32460,4,5,17,28,1,212927,163805
56288,4,5,17,30,2,173111,196985
19948,4,5,17,31,1,110502,9361
34350,4,5,17,33,2,52983,110502
7174,4,5,17,34,1,167750,138910
17559,4,5,17,34,0,163412,219157
52918,4,5,17,34,0,159139,2739
12679,4,5,17,35,1,164095,882
4022,4,5,17,36,1,166524,215107
18177,4,5,17,36,0,235707,128409
1491,4,5,17,38,2,163305,199229
39781,4,5,17,39,1,163305,110499
2801,4,5,17,40,1,166740,136626
10554,4,5,17,40,0,1527,22780
11948,4,5,17,40,0,153342,170466
18578,4,5,17,40,0,12552,152755
39626,4,5,17,40,0,151369,149740
44999,4,5,17,40,0,139490,215527
57018,4,5,17,40,0,173626,123449
499,4,5,17,41,1,136754,234549
10854,4,5,17,42,1,235617,166422
27769,4,5,17,44,2,234013,215527
39999,4,5,17,44,0,160704,158750
48347,4,5,17,45,1,155212,215527
51475,4,5,17,45,0,213225,226252
26747,4,5,17,46,1,9775,110502
38928,4,5,17,46,0,162323,230456
3112,4,5,17,48,2,219304,110502
40227,4,5,17,48,0,2333,215527
8819,4,5,17,49,1,160702,153264
27592,4,5,17,49,0,192962,10442
38189,4,5,17,49,0,137223,167712
32274,4,5,17,50,1,213225,226252
44397,4,5,17,53,3,200074,199229
52679,4,5,17,54,1,215527,137242
5759,4,5,17,56,2,225040,161608
53109,4,5,17,58,2,155716,9874
33407,4,5,17,59,1,919,238836
5136,4,5,18,2,3,5825,8205
10647,4,5,18,4,2,227672,146146
27593,4,5,18,4,0,136881,124119
7175,4,5,18,5,1,190620,204910
43888,4,5,18,6,1,2148,4625
7891,4,5,18,7,1,176619,152974
40000,4,5,18,7,0,166474,219515
10555,4,5,18,8,1,241134,8103
26748,4,5,18,8,0,110502,134789
44398,4,5,18,9,1,158645,158646
34914,4,5,18,10,1,216749,215527
39080,4,5,18,10,0,137942,6533
2061,4,5,18,11,1,164827,8227
5950,4,5,18,11,0,215527,212688
17942,4,5,18,11,0,12845,19817
37440,4,5,18,11,0,230456,25281
23093,4,5,18,12,1,215527,165853
3558,4,5,18,13,1,162328,158117
41992,4,5,18,15,2,99199,11877
5760,4,5,18,16,1,213225,224389
30300,4,5,18,17,1,1759,141734
16445,4,5,18,18,1,160073,6293
49615,4,5,18,19,1,215527,6410
4024,4,5,18,20,1,76827,6829
11949,4,5,18,20,0,147630,173116
18579,4,5,18,20,0,1742,132825
15693,4,5,18,22,2,9184,44
52919,4,5,18,22,0,1681,218276
24892,4,5,18,24,2,151337,68629
33839,4,5,18,26,2,173151,159409
56326,4,5,18,26,0,146783,216325
21703,4,5,18,27,1,213374,138685
38008,4,5,18,27,0,137683,161467
57315,4,5,18,27,0,164095,110502
2932,4,5,18,28,1,174210,60160
40381,4,5,18,28,0,8135,153454
32358,4,5,18,29,1,164750,151173
44819,4,5,18,29,0,173151,164718
48545,4,5,18,31,2,7864,32844
22719,4,5,18,33,2,215527,2345
47492,4,5,18,33,0,1527,173141
19950,4,5,18,34,1,168243,995
12917,4,5,18,35,1,174549,1574
1681,4,5,18,36,1,174640,151514
23825,4,5,18,36,0,199729,168142
27842,4,5,18,38,2,13043,216753
28082,4,5,18,38,0,214141,1578
29623,4,5,18,38,0,215527,204059
35387,4,5,18,39,1,162328,138037
48153,4,5,18,39,0,241497,199669
8820,4,5,18,41,2,151588,227242
25561,4,5,18,41,0,104830,177644
26223,4,5,18,43,2,239301,173185
13614,4,5,18,44,1,110502,204731
31331,4,5,18,44,0,104830,66169
38509,4,5,18,44,0,11695,129386
40592,4,5,18,44,0,8380,164097
19394,4,5,18,49,5,78649,131800
50803,4,5,18,49,0,173601,5764
51722,4,5,18,49,0,151337,239116
37611,4,5,18,50,1,167629,163819
53640,4,5,18,51,1,238381,175840
28415,4,5,18,52,1,168243,165596
33253,4,5,18,55,3,173142,140390
34351,4,5,18,55,0,215527,164736
13853,4,5,18,56,1,240307,110502
19665,4,5,18,57,1,215527,106696
12137,4,5,18,58,1,162450,4680
42501,4,5,18,58,0,6291,32834
53325,4,5,18,58,0,8099,127678
14687,4,5,19,0,2,110502,70220
22261,4,5,19,1,1,215527,163962
27773,4,5,19,2,1,6325,199673
1927,4,5,19,3,1,31140,163426
27929,4,5,19,3,0,137742,238898
32170,4,5,19,3,0,1873,162814
4404,4,5,19,4,1,153348,213215
48349,4,5,19,5,1,160112,158622
56327,4,5,19,6,1,212005,197041
23096,4,5,19,7,1,215527,88398
33841,4,5,19,7,0,167641,235546
19033,4,5,19,8,1,215527,158645
13736,4,5,19,9,1,215527,175315
50481,4,5,19,9,0,215527,5614
5611,4,5,19,10,1,9132,222410
43890,4,5,19,10,0,163691,9536
27305,4,5,19,12,2,110502,5734
25340,4,5,19,14,2,225711,124119
31333,4,5,19,14,0,241031,8296
48546,4,5,19,14,0,8460,110502
3221,4,5,19,15,1,173183,110474
21605,4,5,19,17,2,110502,163707
40724,4,5,19,17,0,241135,214748
12543,4,5,19,19,2,241134,168634
34916,4,5,19,19,0,163584,176650
41993,4,5,19,21,2,151337,2146
52272,4,5,19,26,5,215527,196169
2802,4,5,19,27,1,215527,216749
46840,4,5,19,27,0,238381,13724
37315,4,5,19,29,2,167629,167618
5763,4,5,19,36,7,2324,215527
39082,4,5,19,36,0,149794,225711
53641,4,5,19,36,0,241033,9983
28416,4,5,19,38,2,151369,231883
16528,4,5,19,41,3,88399,199232
38510,4,5,19,41,0,914,8353
27440,4,5,19,42,1,238381,215527
30301,4,5,19,43,1,1619,43392
8177,4,5,19,44,1,215527,20889
10268,4,5,19,44,0,167641,215527
37615,4,5,19,47,3,167629,163819
23471,4,5,19,48,1,89108,110502
40384,4,5,19,48,0,241134,177644
57084,4,5,19,48,0,167629,219709
12681,4,5,19,49,1,216749,167721
49619,4,5,19,50,1,241135,20360
10560,4,5,19,51,1,168242,224267
15188,4,5,19,51,0,151337,39979
44401,4,5,19,53,2,211650,1500
48723,4,5,19,53,0,215527,227308
7178,4,5,19,57,4,241135,214748
11159,4,5,19,57,0,216749,1038
15893,4,5,19,59,2,216546,2141
2601,4,5,20,1,2,226255,163960
19804,4,5,20,2,1,215527,3060
2934,4,5,20,3,1,155212,215527
37317,4,5,20,3,0,159139,235706
48351,4,5,20,3,0,240095,6778
28856,4,5,20,6,3,153284,6848
12546,4,5,20,7,1,168636,226406
13798,4,5,20,7,0,215527,1633
33186,4,5,20,7,0,167751,8148
50719,4,5,20,7,0,215527,88297
10889,4,5,20,8,1,170466,240648
16483,4,5,20,10,2,166742,8967
31909,4,5,20,10,0,167633,158614
22131,4,5,20,11,1,151325,20362
44402,4,5,20,11,0,216749,216753
23259,4,5,20,13,2,215527,215127
27306,4,5,20,13,0,215527,151386
27775,4,5,20,13,0,238381,104034
40386,4,5,20,13,0,151868,226659
51857,4,5,20,13,0,3069,190464
21052,4,5,20,14,1,215527,1048
38932,4,5,20,14,0,215527,153285
8749,4,5,20,15,1,151337,163825
10441,4,5,20,19,4,215527,52002
1757,4,5,20,20,1,215527,157319
34169,4,5,20,25,5,1873,164827
54149,4,5,20,29,4,181555,216749
27930,4,5,20,30,1,167716,129386
30166,4,5,20,30,0,150048,152122
5764,4,5,20,31,1,215527,209713
51247,4,5,20,31,0,215527,218762
49869,4,5,20,34,3,215527,151514
55712,4,5,20,34,0,215527,165617
3224,4,5,20,41,7,160073,160072
24160,4,5,20,43,2,13750,6613
14873,4,5,20,48,5,110502,198743
44623,4,5,20,49,1,52,199
34353,4,5,20,51,2,231839,195257
40726,4,5,20,52,1,233983,110502
43615,4,5,20,53,1,240307,228245
46841,4,5,20,54,1,196745,804
28007,4,5,20,56,2,132824,6329
35106,4,5,20,58,2,110502,101751
42303,4,5,20,59,1,225711,149794
33337,4,5,21,1,2,132824,163664
37318,4,5,21,2,1,202820,150077
21507,4,5,21,3,1,9983,185077
8447,4,5,21,4,1,137942,233249
27441,4,5,21,4,0,231850,158767
1621,4,5,21,8,4,215527,224464
40594,4,5,21,9,1,215527,238381
25127,4,5,21,10,1,163025,227280
14775,4,5,21,12,2,163305,8264
24395,4,5,21,12,0,2729,151386
25994,4,5,21,12,0,215527,174096
31691,4,5,21,15,3,215244,167170
13856,4,5,21,17,2,215527,1433
34172,4,5,21,17,0,215527,201509
52168,4,5,21,17,0,215527,222172
16029,4,5,21,18,1,867,173135
38319,4,5,21,19,1,216749,192629
43892,4,5,21,21,2,172912,6858
13738,4,5,21,23,2,215527,44739
49620,4,5,21,24,1,8285,151071
38933,4,5,21,26,2,215527,19537
17683,4,5,21,27,1,162323,214394
22264,4,5,21,29,2,221052,34945
11162,4,5,21,34,5,238381,147083
5953,4,5,21,35,1,151337,10658
55327,4,5,21,35,0,216749,216756
23703,4,5,21,36,1,88398,165853
28009,4,5,21,37,1,127623,151964
50988,4,5,21,37,0,215527,9724
1052,4,5,21,39,2,151337,10658
50352,4,5,21,39,0,215527,239278
2993,4,5,21,40,1,199673,199230
5765,4,5,21,40,0,151337,10658
29800,4,5,21,41,1,151337,10658
45446,4,5,21,41,0,1693,888
47821,4,5,21,41,0,166270,138403
28805,4,5,21,43,2,167629,8110
57085,4,5,21,43,0,78649,165846
21153,4,5,21,46,3,215527,235617
10271,4,5,21,47,1,215527,151387
21609,4,5,21,47,0,151337,10658
53908,4,5,21,47,0,162328,159139
7592,4,5,21,50,3,44,9184
23260,4,5,21,50,0,215527,32852
42126,4,5,21,52,2,171682,9032
8959,4,5,21,56,4,208290,241533
34919,4,5,21,56,0,115672,199321
2805,4,5,21,58,2,234118,224465
19806,4,5,21,59,1,167629,196813
10891,4,5,22,3,4,215527,166737
16099,4,5,22,4,1,215527,167174
2496,4,5,22,6,2,215527,201509
32172,4,5,22,6,0,215527,1693
40728,4,5,22,6,0,165920,166639
51115,4,5,22,7,1,215527,175764
52274,4,5,22,8,1,215527,158602
6027,4,5,22,13,5,215527,137969
44246,4,5,22,13,0,12974,88398
8450,4,5,22,15,2,111904,206167
39084,4,5,22,15,0,161453,222666
45447,4,5,22,16,1,7898,151588
36961,4,5,22,17,1,2975,1676
2691,4,5,22,18,1,215527,151386
3118,4,5,22,20,2,159569,11699
43102,4,5,22,22,2,151337,162414
28923,4,5,22,23,1,146782,26253
53909,4,5,22,23,0,162328,2982
13908,4,5,22,24,1,215527,148240
30306,4,5,22,26,2,152017,188741
57259,4,5,22,28,2,10719,151386
5142,4,5,22,33,5,2378,59892
31692,4,5,22,34,1,166736,159139
29625,4,5,22,38,4,241533,162328
16486,4,5,22,39,1,10268,137522
21938,4,5,22,39,0,7926,231837
14690,4,5,22,42,3,170503,5573
21400,4,5,22,42,0,152867,153582
1622,4,5,22,43,1,215527,224624
51365,4,5,22,43,0,8061,136930
55214,4,5,22,43,0,216749,235876
5768,4,5,22,45,2,151369,1055
17051,4,5,22,45,0,215527,127660
49653,4,5,22,46,1,151071,8285
19807,4,5,22,47,1,216749,6820
23473,4,5,22,47,0,9983,1506
35108,4,5,22,47,0,110502,13220
24288,4,5,22,49,2,167629,31591
22724,4,5,22,52,3,167641,32851
28269,4,5,22,52,0,9983,54892
17474,4,5,22,54,2,198796,127467
25344,4,5,22,55,1,151337,110502
28012,4,5,22,55,0,125704,149785
34265,4,5,22,55,0,215527,9294
27848,4,5,22,57,2,4509,22701
36025,4,5,22,57,0,218578,224147
43617,4,5,22,57,0,215527,4578
19254,4,5,22,58,1,151071,177476
33341,4,5,22,59,1,173601,6325
38011,4,5,22,59,0,166705,218860
27354,4,5,23,0,1,215527,13043
21839,4,5,23,2,2,78649,6312
24163,4,5,23,2,0,110502,140544
56002,4,5,23,3,1,215527,241155
28089,4,5,23,5,2,157906,137823
31693,4,5,23,5,0,129385,153013
44247,4,5,23,5,0,216749,138848
42709,4,5,23,7,2,236268,196813
55328,4,5,23,7,0,216749,85393
13801,4,5,23,8,1,215527,164849
21277,4,5,23,8,0,215527,222165
29499,4,5,23,8,0,153015,9796
39011,4,5,23,8,0,215527,157902
51252,4,5,23,11,3,174548,215527
38514,4,5,23,12,1,110502,171830
7693,4,5,23,13,1,215527,9555
44820,4,5,23,14,1,215527,166529
1054,4,5,23,18,4,2738,162377
25345,4,5,23,19,1,216771,239398
12330,4,5,23,21,2,215527,11702
3228,4,5,23,23,2,215527,36366
10892,4,5,23,23,0,215527,173347
40730,4,5,23,24,1,209718,209720
32173,4,5,23,27,3,215527,7328
53798,4,5,23,27,0,162328,37379
5955,4,5,23,28,1,151586,9400
28806,4,5,23,28,0,4576,172750
16933,4,5,23,30,2,215527,213215
21510,4,5,23,30,0,167634,166550
45565,4,5,23,30,0,110502,134926
54390,4,5,23,30,0,11699,9983
8452,4,5,23,31,1,214005,216756
10073,4,5,23,33,2,227674,166527
