ID,WEEK,DAY,HOUR,MINUTE,WAIT,SOURCE,TARGET,TIME
50165,3,6,20,5,0,215527,1022,28565
38940,3,6,20,6,1,215527,224629,28566
27791,3,6,20,7,1,216749,1684,28567
27857,3,6,20,7,0,871,216749,28567
28286,3,6,20,7,0,136901,239403,28567
31826,3,6,20,7,0,153268,141734,28567
50170,3,6,20,9,2,110502,9797,28569
27455,3,6,20,11,2,18546,212927,28571
53454,3,6,20,11,0,4680,110502,28571
12358,3,6,20,13,2,110502,5451,28573
25372,3,6,20,14,1,204810,120268,28574
44646,3,6,20,14,0,215527,175764,28574
45589,3,6,20,14,0,9555,4712,28574
52040,3,6,20,14,0,215527,4578,28574
44429,3,6,20,15,1,4027,9776,28575
50732,3,6,20,17,2,175840,215527,28577
54235,3,6,20,17,0,226108,153489,28577
24420,3,6,20,19,2,159804,134955,28579
34053,3,6,20,19,0,7940,215527,28579
48159,3,6,20,19,0,216749,110502,28579
2199,3,6,20,20,1,5478,216005,28580
26463,3,6,20,21,1,215527,175879,28581
2758,3,6,20,22,1,157906,165646,28582
10348,3,6,20,25,3,167629,158839,28585
42133,3,6,20,25,0,9184,162860,28585
43905,3,6,20,28,3,162328,3062,28588
33350,3,6,20,29,1,199729,173128,28589
44650,3,6,20,29,0,88399,215527,28589
12949,3,6,20,32,3,134955,199636,28592
48368,3,6,20,32,0,153127,215527,28592
11762,3,6,20,35,3,162328,6285,28595
7471,3,6,20,36,1,226634,11054,28596
23274,3,6,20,36,0,236242,5477,28596
16712,3,6,20,38,2,104039,158115,28598
56712,3,6,20,38,0,151383,136692,28598
19053,3,6,20,39,1,6829,196819,28599
44433,3,6,20,39,0,988,215362,28599
46261,3,6,20,39,0,215488,214546,28599
13627,3,6,20,40,1,215527,201509,28600
51621,3,6,20,41,1,871,153269,28601
5333,3,6,20,45,4,216802,119944,28605
11181,3,6,20,46,1,215527,8432,28606
21412,3,6,20,49,3,161456,11030,28609
16166,3,6,20,50,1,152755,110502,28610
23727,3,6,20,50,0,13436,110502,28610
40607,3,6,20,51,1,110502,8941,28611
21949,3,6,20,54,3,215527,235617,28614
15717,3,6,20,58,4,123446,1436,28618
36043,3,6,20,59,1,138089,198761,28619
44438,3,6,20,59,0,790,153024,28619
16546,3,6,21,2,3,236739,147709,28622
15563,3,6,21,3,1,215527,220238,28623
2818,3,6,21,4,1,215527,890,28624
32185,3,6,21,5,1,198317,236796,28625
3243,3,6,21,7,2,215527,137233,28627
6503,3,6,21,7,0,226252,164848,28627
10349,3,6,21,7,0,172118,162387,28627
38020,3,6,21,7,0,33681,151713,28627
42386,3,6,21,8,1,162327,200851,28628
21413,3,6,21,9,1,7926,5735,28629
36245,3,6,21,9,0,215527,3069,28629
14881,3,6,21,12,3,8228,219136,28632
33351,3,6,21,12,0,199729,153453,28632
38941,3,6,21,12,0,215527,132782,28632
28564,3,6,21,13,1,168243,11699,28633
48488,3,6,21,13,0,151964,199229,28633
40008,3,6,21,15,2,16732,163708,28635
44444,3,6,21,15,0,230135,110502,28635
13527,3,6,21,16,1,159569,1969,28636
20103,3,6,21,19,3,138089,10576,28639
34480,3,6,21,22,3,220271,106451,28642
44916,3,6,21,24,2,215527,13089,28644
52181,3,6,21,24,0,163700,33421,28644
27315,3,6,21,25,1,205311,159152,28645
29090,3,6,21,25,0,162328,41286,28645
50498,3,6,21,28,3,216749,6415,28648
19614,3,6,21,29,1,218559,110502,28649
46262,3,6,21,31,2,167629,13219,28651
16716,3,6,21,32,1,216749,199229,28652
27607,3,6,21,33,1,140445,25276,28653
53549,3,6,21,33,0,1759,164827,28653
52341,3,6,21,34,1,213036,209719,28654
23728,3,6,21,36,2,14418,160804,28656
40536,3,6,21,36,0,7400,688,28656
44094,3,6,21,36,0,162328,137229,28656
8389,3,6,21,37,1,167631,11447,28657
314,3,6,21,39,2,19565,128401,28659
44268,3,6,21,39,0,138398,5783,28659
37047,3,6,21,40,1,208293,147089,28660
25373,3,6,21,41,1,238381,226709,28661
42134,3,6,21,41,0,140283,216756,28661
54169,3,6,21,41,0,216749,212186,28661
27943,3,6,21,42,1,13221,58822,28662
22415,3,6,21,43,1,147777,215527,28663
4609,3,6,21,44,1,123439,230288,28664
26464,3,6,21,45,1,218675,216756,28665
30323,3,6,21,45,0,160074,215527,28665
31348,3,6,21,45,0,215527,117088,28665
43639,3,6,21,45,0,177989,132825,28665
11688,3,6,21,46,1,158116,215527,28666
24926,3,6,21,47,1,162328,5919,28667
46471,3,6,21,47,0,5756,168638,28667
55353,3,6,21,49,2,32829,215527,28669
1627,3,6,21,50,1,215527,1077,28670
35139,3,6,21,51,1,7165,216749,28671
56660,3,6,21,55,4,230072,153252,28675
51379,3,6,21,56,1,238381,201509,28676
5785,3,6,21,57,1,230182,236315,28677
51729,3,6,21,57,0,150073,201509,28677
21617,3,6,21,59,2,167627,178190,28679
826,3,6,22,1,2,167629,185873,28681
19322,3,6,22,3,2,215527,1620,28683
30461,3,6,22,3,0,216749,24548,28683
48490,3,6,22,3,0,5467,110502,28683
46032,3,6,22,6,3,7410,234740,28686
948,3,6,22,8,2,202466,167714,28688
36247,3,6,22,8,0,138474,138475,28688
50364,3,6,22,9,1,225879,6945,28689
36472,3,6,22,10,1,159139,151383,28690
27608,3,6,22,13,3,238381,141264,28693
33673,3,6,22,13,0,167712,1080,28693
7818,3,6,22,14,1,52983,159139,28694
53457,3,6,22,14,0,7472,2322,28694
10132,3,6,22,15,1,171830,162387,28695
1173,3,6,22,16,1,162588,199229,28696
4425,3,6,22,16,0,151337,6863,28696
4940,3,6,22,16,0,233385,147234,28696
27316,3,6,22,16,0,218760,216756,28696
16167,3,6,22,17,1,1059,215527,28697
21415,3,6,22,18,1,216756,161985,28698
15213,3,6,22,19,1,137742,162102,28699
24182,3,6,22,19,0,238381,163960,28699
32378,3,6,22,19,0,7169,136845,28699
45772,3,6,22,19,0,215527,236785,28699
40838,3,6,22,20,1,164931,147763,28700
5786,3,6,22,22,2,1858,232539,28702
21951,3,6,22,22,0,158602,215527,28702
6505,3,6,22,23,1,9983,5749,28703
28932,3,6,22,23,0,166881,7464,28703
24927,3,6,22,24,1,3917,8592,28704
46369,3,6,22,24,0,215691,216756,28704
6970,3,6,22,25,1,199729,201509,28705
31351,3,6,22,26,1,228803,1080,28706
37048,3,6,22,26,0,226717,5519,28706
39939,3,6,22,28,2,160073,226053,28708
4613,3,6,22,29,1,216749,217723,28709
13920,3,6,22,29,0,52983,871,28709
56715,3,6,22,29,0,110502,3917,28709
25374,3,6,22,30,1,200373,5764,28710
20277,3,6,22,31,1,150057,12435,28711
25582,3,6,22,31,0,4711,213217,28711
35141,3,6,22,33,2,4783,215527,28713
16667,3,6,22,35,2,215527,222410,28715
51624,3,6,22,35,0,216749,216753,28715
29371,3,6,22,36,1,153263,1019,28716
44098,3,6,22,37,1,914,1528,28717
56420,3,6,22,38,1,13221,810,28718
18182,3,6,22,40,2,56140,54797,28720
20105,3,6,22,40,0,110502,148298,28720
23730,3,6,22,41,1,199729,168143,28721
17179,3,6,22,42,1,21,199229,28722
23123,3,6,22,42,0,215527,138910,28722
38542,3,6,22,44,2,165137,170513,28724
25706,3,6,22,45,1,218775,9662,28725
20111,3,6,22,46,1,177293,690,28726
31963,3,6,22,47,1,166740,151386,28727
34273,3,6,22,48,1,215527,106166,28728
26467,3,6,22,49,1,230891,136945,28729
3131,3,6,22,50,1,5878,216755,28730
50585,3,6,22,50,0,216807,196846,28730
42387,3,6,22,51,1,213084,1554,28731
53929,3,6,22,51,0,216749,136881,28731
1629,3,6,22,52,1,215527,31446,28732
11061,3,6,22,52,0,238381,137759,28732
11767,3,6,22,52,0,162328,215527,28732
54236,3,6,22,52,0,168243,151977,28732
13528,3,6,22,53,1,138669,170504,28733
27944,3,6,22,53,0,203930,217795,28733
37467,3,6,22,55,2,167629,163819,28735
37349,3,6,22,56,1,167629,163819,28736
2363,3,6,22,57,1,914,31630,28737
12570,3,6,22,57,0,13239,216749,28737
44446,3,6,22,57,0,168243,193097,28737
52342,3,6,22,57,0,8346,10492,28737
28565,3,6,22,58,1,153489,214145,28738
55566,3,6,22,58,0,215527,43392,28738
40471,3,6,22,59,1,153275,137945,28739
42515,3,6,22,59,0,110502,2308,28739
46579,3,6,22,59,0,167629,137839,28739
38543,3,6,23,0,1,163707,191563,28740
42312,3,6,23,1,1,6848,153068,28741
46265,3,6,23,1,0,907,206949,28741
30027,3,6,23,2,1,151337,10658,28742
14783,3,6,23,3,1,174234,213215,28743
36250,3,6,23,3,0,153334,8429,28743
51380,3,6,23,3,0,110502,213123,28743
15566,3,6,23,6,3,2732,9031,28746
21717,3,6,23,6,0,6653,216756,28746
22287,3,6,23,6,0,168243,12553,28746
13292,3,6,23,7,1,140401,215527,28747
29648,3,6,23,7,0,167629,173623,28747
16717,3,6,23,8,1,12554,240307,28748
50586,3,6,23,8,0,988,149785,28748
8969,3,6,23,9,1,222786,9767,28749
16668,3,6,23,10,1,157906,44,28750
27864,3,6,23,10,0,139376,227280,28750
31699,3,6,23,10,0,7898,105108,28750
315,3,6,23,11,1,232248,4534,28751
33196,3,6,23,11,0,212005,157902,28751
39153,3,6,23,11,0,165122,215527,28751
4426,3,6,23,13,2,9464,160073,28753
48554,3,6,23,13,0,151728,222052,28753
13630,3,6,23,14,1,215527,201509,28754
25161,3,6,23,14,0,192966,216753,28754
32049,3,6,23,14,0,216749,199229,28754
17704,3,6,23,15,1,158990,218775,28755
30757,3,6,23,15,0,218577,8565,28755
43642,3,6,23,15,0,155212,199489,28755
54589,3,6,23,15,0,2986,199229,28755
6048,3,6,23,16,1,216749,165117,28756
28701,3,6,23,16,0,107700,810,28756
6358,3,6,23,17,1,222226,237190,28757
10078,3,6,23,17,0,159383,215527,28757
22984,3,6,23,17,0,255,178082,28757
42135,3,6,23,18,1,151337,2146,28758
51796,3,6,23,18,0,138687,215527,28758
18916,3,6,23,19,1,138090,110502,28759
21851,3,6,23,19,0,164730,18640,28759
23731,3,6,23,19,0,236779,74640,28759
30326,3,6,23,19,0,198519,199229,28759
33431,3,6,23,19,0,216749,203760,28759
36690,3,6,23,19,0,216749,144056,28759
51626,3,6,23,20,1,216802,168654,28760
20115,3,6,23,21,1,218678,119390,28761
34058,3,6,23,21,0,202466,166740,28761
6510,3,6,23,22,1,4505,2321,28762
18184,3,6,23,22,0,110502,5449,28762
27317,3,6,23,22,0,4027,6829,28762
37469,3,6,23,22,0,167629,153485,28762
5173,3,6,23,24,2,178489,158645,28764
39942,3,6,23,24,0,153346,172912,28764
48253,3,6,23,24,0,167633,167722,28764
53349,3,6,23,24,0,166740,159139,28764
25707,3,6,23,25,1,99539,215527,28765
31964,3,6,23,26,1,215527,233003,28766
44918,3,6,23,26,0,167174,220236,28766
45591,3,6,23,26,0,9983,1030,28766
12571,3,6,23,27,1,233753,164845,28767
35144,3,6,23,27,0,212005,161398,28767
36975,3,6,23,27,0,195613,219709,28767
23277,3,6,23,28,1,215527,31988,28768
56421,3,6,23,28,0,164750,151173,28768
7713,3,6,23,29,1,215527,13043,28769
28812,3,6,23,29,0,199753,109366,28769
32475,3,6,23,29,0,163707,38738,28769
43239,3,6,23,29,0,174548,161899,28769
55874,3,6,23,29,0,147386,228600,28769
54044,3,6,23,32,3,162328,166825,28772
16169,3,6,23,33,1,158749,2337,28773
4836,3,6,23,34,1,166529,8364,28774
11063,3,6,23,35,1,215527,9875,28775
53551,3,6,23,35,0,11699,9983,28775
1077,3,6,23,36,1,216755,74572,28776
50367,3,6,23,36,0,216749,163148,28776
13924,3,6,23,37,1,167629,153273,28777
3133,3,6,23,38,1,9280,41900,28778
6803,3,6,23,38,0,3684,240249,28778
11768,3,6,23,38,0,6447,6314,28778
28104,3,6,23,38,0,216749,199754,28778
34275,3,6,23,38,0,137742,131800,28778
40011,3,6,23,39,1,163707,173094,28779
54746,3,6,23,40,1,162328,6425,28780
21418,3,6,23,41,1,24578,149740,28781
24425,3,6,23,41,0,110502,174494,28781
25378,3,6,23,41,0,20202,152065,28781
28293,3,6,23,41,0,9983,239301,28781
36473,3,6,23,41,0,235617,238584,28781
27465,3,6,23,42,1,6945,154964,28782
37640,3,6,23,42,0,163350,110499,28782
53658,3,6,23,42,0,199729,173128,28782
55222,3,6,23,43,1,204766,230288,28783
19617,3,6,23,44,1,216749,8535,28784
42866,3,6,23,44,0,167629,235705,28784
27868,3,6,23,45,1,216749,164554,28785
28999,3,6,23,46,1,222786,163707,28786
40612,3,6,23,46,0,167629,196925,28786
40840,3,6,23,47,1,1814,163745,28787
24042,3,6,23,48,1,167629,153164,28788
44657,3,6,23,48,0,215527,100418,28788
14886,3,6,23,49,1,2144,216749,28789
39471,3,6,23,49,0,159139,876,28789
2365,3,6,23,50,1,2333,167714,28790
20971,3,6,23,50,0,215527,238277,28790
54174,3,6,23,50,0,216749,163819,28790
1940,3,6,23,51,1,164097,153099,28791
11691,3,6,23,51,0,212005,8535,28791
17325,3,6,23,51,0,2148,8984,28791
42602,3,6,23,51,0,213036,115159,28791
52048,3,6,23,51,0,215527,132566,28791
35426,3,6,23,52,1,226632,215527,28792
19324,3,6,23,53,1,166724,199229,28793
26469,3,6,23,53,0,164706,13038,28793
18453,3,6,23,55,2,215527,1212,28795
44272,3,6,23,56,1,199729,201509,28796
27947,3,6,23,57,1,216749,6829,28797
30031,3,6,23,57,0,22900,40083,28797
16957,3,6,23,58,1,236345,123465,28798
34062,3,6,23,58,0,241531,7327,28798
7901,3,6,23,59,1,238381,2330,28799
3895,3,7,0,0,1,151337,241515,28800
4618,3,7,0,0,0,162328,199229,28800
14507,3,7,0,0,0,9502,228296,28800
18948,3,7,0,0,0,2337,199771,28800
21996,3,7,0,0,0,215527,153351,28800
30465,3,7,0,0,0,198375,159147,28800
55415,3,7,0,0,0,5808,238970,28800
1181,3,7,0,1,1,216749,162410,28801
16217,3,7,0,1,0,811,1429,28801
19130,3,7,0,1,0,149345,162590,28801
141,3,7,0,2,1,213419,235973,28802
50736,3,7,0,2,0,3917,215527,28802
53659,3,7,0,2,0,11699,9983,28802
25708,3,7,0,3,1,166742,219710,28803
31965,3,7,0,3,0,215527,222927,28803
25916,3,7,0,4,1,164737,241056,28804
28106,3,7,0,4,0,8193,202823,28804
37049,3,7,0,4,0,216749,32828,28804
44101,3,7,0,4,0,139305,210651,28804
48162,3,7,0,4,0,215527,8071,28804
16172,3,7,0,5,1,1620,122831,28805
33676,3,7,0,6,1,167629,4789,28806
20335,3,7,0,7,1,8157,42717,28807
22747,3,7,0,7,0,216749,213042,28807
37352,3,7,0,7,0,167629,11454,28807
15568,3,7,0,8,1,186990,218666,28808
51383,3,7,0,8,0,164031,9158,28808
11065,3,7,0,9,1,235785,213092,28809
22987,3,7,0,9,0,33853,8356,28809
27813,3,7,0,9,0,8206,135925,28809
33199,3,7,0,9,0,132825,1048,28809
48016,3,7,0,9,0,6371,214545,28809
1582,3,7,0,10,1,222596,8975,28810
15218,3,7,0,10,0,160073,155212,28810
21064,3,7,0,10,0,166401,241045,28810
39015,3,7,0,10,0,229355,119393,28810
43243,3,7,0,10,0,153220,167170,28810
50371,3,7,0,10,0,152449,213041,28810
45639,3,7,0,11,1,173341,6296,28811
6052,3,7,0,12,1,167629,226632,28812
12953,3,7,0,12,0,235705,215527,28812
29376,3,7,0,12,0,174368,215527,28812
32845,3,7,0,12,0,8591,239756,28812
45240,3,7,0,12,0,4534,11327,28812
2366,3,7,0,13,1,110502,5572,28813
15921,3,7,0,13,0,867,173135,28813
17707,3,7,0,13,0,167633,1263,28813
19413,3,7,0,13,0,216749,149684,28813
38128,3,7,0,13,0,11699,9983,28813
9736,3,7,0,14,1,216745,165853,28814
32477,3,7,0,15,1,167154,218775,28815
38547,3,7,0,15,0,158600,179961,28815
3022,3,7,0,16,1,11790,151573,28816
23484,3,7,0,16,0,11349,5750,28816
55065,3,7,0,16,0,9983,192265,28816
10353,3,7,0,17,1,1527,173141,28817
32292,3,7,0,17,0,215527,134789,28817
46476,3,7,0,18,1,238381,136701,28818
36254,3,7,0,19,1,222410,110502,28819
38551,3,7,0,19,0,167633,2335,28819
36408,3,7,0,20,1,19567,215527,28820
52281,3,7,0,20,0,202823,1079,28820
26956,3,7,0,21,1,215527,38739,28821
41835,3,7,0,21,0,215527,213225,28821
6163,3,7,0,22,1,13043,201509,28822
16719,3,7,0,22,0,13240,153300,28822
35427,3,7,0,23,1,882,238584,28823
38555,3,7,0,23,0,47270,166741,28823
53931,3,7,0,23,0,158646,136916,28823
3248,3,7,0,24,1,216749,152458,28824
14887,3,7,0,24,0,216749,227243,28824
24700,3,7,0,24,0,151337,239123,28824
28442,3,7,0,24,0,238989,215527,28824
954,3,7,0,25,1,988,213203,28825
6419,3,7,0,25,0,153362,64538,28825
43043,3,7,0,25,0,218775,238489,28825
48397,3,7,0,25,0,166707,215527,28825
23733,3,7,0,26,1,6878,158839,28826
44835,3,7,0,27,1,128419,26201,28827
4431,3,7,0,28,1,234347,216753,28828
38560,3,7,0,28,0,196882,164748,28828
53459,3,7,0,28,0,110502,231536,28828
26610,3,7,0,29,1,216749,230456,28829
34955,3,7,0,29,0,152888,191161,28829
40538,3,7,0,29,0,231115,166741,28829
43643,3,7,0,29,0,167641,213041,28829
52348,3,7,0,29,0,163708,12320,28829
19827,3,7,0,30,1,216755,173135,28830
21722,3,7,0,30,0,151337,185265,28830
24428,3,7,0,30,0,151397,5492,28830
26008,3,7,0,30,0,1873,1486,28830
719,3,7,0,31,1,12368,216755,28831
7902,3,7,0,31,0,215527,235617,28831
28706,3,7,0,31,0,14418,164771,28831
6974,3,7,0,32,1,222415,201509,28832
38564,3,7,0,32,0,151972,154471,28832
45900,3,7,0,32,0,216749,216753,28832
11646,3,7,0,33,1,233753,6176,28833
18922,3,7,0,34,1,162328,196819,28834
45339,3,7,0,34,0,226631,110502,28834
56721,3,7,0,34,0,212005,157908,28834
13864,3,7,0,35,1,98798,164827,28835
43112,3,7,0,35,0,165719,215527,28835
47254,3,7,0,35,0,137742,175651,28835
56336,3,7,0,35,0,216749,199229,28835
38568,3,7,0,36,1,215527,221690,28836
42313,3,7,0,36,0,164543,164399,28836
24044,3,7,0,37,1,167629,8535,28837
21852,3,7,0,38,1,167840,41441,28838
12574,3,7,0,39,1,5737,134839,28839
18189,3,7,0,40,1,158602,136974,28840
33864,3,7,0,40,0,1976,6317,28840
4944,3,7,0,41,1,19853,173155,28841
30033,3,7,0,41,0,174566,1553,28841
42521,3,7,0,42,1,234831,139573,28842
56425,3,7,0,42,0,161753,202515,28842
8393,3,7,0,43,1,1687,158645,28843
11770,3,7,0,43,0,9983,199488,28843
19679,3,7,0,43,0,231850,199229,28843
25163,3,7,0,43,0,168243,152100,28843
31360,3,7,0,44,1,233786,8472,28844
35495,3,7,0,44,0,110502,164095,28844
30469,3,7,0,45,1,163932,159405,28845
30639,3,7,0,45,0,115670,215527,28845
32052,3,7,0,45,0,101268,9555,28845
52414,3,7,0,45,0,12554,199229,28845
30943,3,7,0,46,1,110502,2314,28846
31871,3,7,0,46,0,238381,160744,28846
56471,3,7,0,46,0,9716,139307,28846
318,3,7,0,47,1,166742,150727,28847
28110,3,7,0,47,0,12554,196826,28847
28872,3,7,0,48,1,806,165140,28848
43247,3,7,0,49,1,218775,32852,28849
18456,3,7,0,50,1,167633,137152,28850
51893,3,7,0,50,0,9796,153172,28850
11983,3,7,0,51,1,215527,158646,28851
21317,3,7,0,51,0,216755,5568,28851
40741,3,7,0,51,0,13043,215527,28851
54241,3,7,0,51,0,98796,2135,28851
13295,3,7,0,52,1,231017,110502,28852
16548,3,7,0,53,1,215527,8163,28853
24432,3,7,0,53,0,6371,163707,28853
34193,3,7,0,53,0,219124,163323,28853
5481,3,7,0,55,2,216802,38481,28855
38220,3,7,0,55,0,237554,2670,28855
40330,3,7,0,57,2,8206,7746,28857
2082,3,7,0,58,1,167646,201509,28858
27870,3,7,0,58,0,216749,136872,28858
29651,3,7,0,58,0,215527,885,28858
36560,3,7,0,58,0,158636,212005,28858
42868,3,7,0,58,0,167629,230645,28858
54748,3,7,0,59,1,216749,238977,28859
12575,3,7,1,0,1,139824,110502,28860
29380,3,7,1,0,0,159139,110502,28860
11729,3,7,1,1,1,167633,230456,28861
27871,3,7,1,2,1,216749,2200,28862
30034,3,7,1,2,0,1516,146802,28862
13812,3,7,1,3,1,215527,137159,28863
53248,3,7,1,3,0,215527,76112,28863
35527,3,7,1,4,1,235617,215527,28864
37472,3,7,1,4,0,167629,163819,28864
43645,3,7,1,4,0,174503,4573,28864
1184,3,7,1,5,1,136483,173136,28865
24434,3,7,1,5,0,153073,11699,28865
18266,3,7,1,6,1,167629,224764,28866
21318,3,7,1,6,0,167629,153336,28866
21997,3,7,1,6,0,8206,13659,28866
23485,3,7,1,6,0,173193,228794,28866
25593,3,7,1,6,0,104027,215122,28866
34194,3,7,1,6,0,215527,164674,28866
34770,3,7,1,6,0,167629,153164,28866
6164,3,7,1,7,1,5503,213105,28867
50419,3,7,1,7,0,153220,153217,28867
14326,3,7,1,9,2,914,13043,28869
17709,3,7,1,10,1,199673,4404,28870
26558,3,7,1,10,0,163707,194101,28870
36049,3,7,1,10,0,168232,218775,28870
36694,3,7,1,10,0,176627,228113,28870
13673,3,7,1,11,1,230770,167751,28871
28759,3,7,1,11,0,166524,192966,28871
30760,3,7,1,11,0,166529,137779,28871
43431,3,7,1,11,0,235098,158645,28871
10035,3,7,1,12,1,215527,88398,28872
16050,3,7,1,12,0,215527,1623,28872
23734,3,7,1,12,0,12974,6878,28872
4434,3,7,1,13,1,208982,43928,28873
16219,3,7,1,13,0,136942,163330,28873
28026,3,7,1,13,0,166400,3917,28873
30328,3,7,1,13,0,4659,221690,28873
46168,3,7,1,13,0,8206,167714,28873
54243,3,7,1,14,1,162328,803,28874
42219,3,7,1,15,1,167633,199635,28875
11289,3,7,1,16,1,177330,171588,28876
16357,3,7,1,16,0,36,9747,28876
24494,3,7,1,16,0,71676,9601,28876
31924,3,7,1,16,0,215527,109193,28876
8512,3,7,1,17,1,151337,227288,28877
15392,3,7,1,17,0,215527,222419,28877
47256,3,7,1,17,0,151964,167170,28877
53554,3,7,1,17,0,209718,149742,28877
6975,3,7,1,18,1,843,163412,28878
8395,3,7,1,18,0,167633,6799,28878
27467,3,7,1,18,0,8100,151456,28878
46628,3,7,1,18,0,9565,83794,28878
51385,3,7,1,19,1,148203,214546,28879
5176,3,7,1,20,1,237677,23470,28880
19062,3,7,1,20,0,215527,88398,28880
35571,3,7,1,20,0,110502,163305,28880
43793,3,7,1,20,0,199729,164734,28880
4621,3,7,1,21,1,162328,151964,28881
21853,3,7,1,21,0,206167,164543,28881
38862,3,7,1,21,0,215527,151387,28881
54046,3,7,1,21,0,988,192965,28881
24046,3,7,1,22,1,216749,226057,28882
32194,3,7,1,22,0,162328,140546,28882
42869,3,7,1,23,1,164536,168674,28883
48644,3,7,1,23,0,8292,6821,28883
28,3,7,1,24,1,166528,166527,28884
16808,3,7,1,24,0,199361,169899,28884
43046,3,7,1,24,0,6634,162328,28884
44277,3,7,1,24,0,64763,201509,28884
395,3,7,1,25,1,215527,139824,28885
46373,3,7,1,25,0,167629,198514,28885
56430,3,7,1,25,0,216749,168646,28885
54749,3,7,1,26,1,162328,120482,28886
10950,3,7,1,27,1,234013,2697,28887
20118,3,7,1,27,0,166733,166555,28887
39877,3,7,1,27,0,5519,215527,28887
51896,3,7,1,27,0,215527,222172,28887
52352,3,7,1,27,0,209718,213036,28887
30521,3,7,1,28,1,151586,233787,28888
144,3,7,1,29,1,212005,235121,28889
18117,3,7,1,29,0,13087,6308,28889
29516,3,7,1,29,0,216756,107700,28889
956,3,7,1,30,1,167629,31591,28890
25921,3,7,1,30,0,159139,216749,28890
40742,3,7,1,30,0,110502,165140,28890
43248,3,7,1,30,0,158318,178082,28890
48256,3,7,1,33,3,216749,166628,28893
33865,3,7,1,34,1,138089,151919,28894
18722,3,7,1,35,1,167993,167988,28895
13205,3,7,1,36,1,238381,151868,28896
26608,3,7,1,36,0,167832,212873,28896
28298,3,7,1,37,1,157299,119394,28897
34069,3,7,1,37,0,167739,1072,28897
38404,3,7,1,37,0,9554,151710,28897
32054,3,7,1,38,1,215527,11198,28898
22991,3,7,1,39,1,167884,199728,28899
45107,3,7,1,40,1,216749,138936,28900
31363,3,7,1,41,1,239756,158839,28901
45641,3,7,1,41,0,139222,162604,28901
55360,3,7,1,41,0,4504,216801,28901
18928,3,7,1,42,1,218782,22537,28902
22751,3,7,1,42,0,216749,78645,28902
41742,3,7,1,42,0,151337,218666,28902
50823,3,7,1,43,1,215527,1635,28903
48083,3,7,1,44,1,164931,11657,28904
13407,3,7,1,45,1,110502,3917,28905
16676,3,7,1,45,0,237338,132456,28905
26957,3,7,1,45,0,215527,137157,28905
25166,3,7,1,46,1,8388,235705,28906
36259,3,7,1,46,0,215527,1555,28906
41840,3,7,1,46,0,215527,155212,28906
45244,3,7,1,46,0,151337,173098,28906
56473,3,7,1,46,0,230456,133404,28906
6421,3,7,1,47,1,60802,167633,28907
11366,3,7,1,47,0,163707,173210,28907
55570,3,7,1,47,0,215527,52713,28907
3137,3,7,1,48,1,216546,201175,28908
11984,3,7,1,48,0,12554,199229,28908
20338,3,7,1,48,0,197040,164827,28908
28150,3,7,1,48,0,225778,23381,28908
35148,3,7,1,48,0,13584,215527,28908
42873,3,7,1,48,0,2729,230770,28908
2518,3,7,1,49,1,10404,110502,28909
55068,3,7,1,49,0,9458,149741,28909
19541,3,7,1,50,1,1527,210266,28910
21423,3,7,1,50,0,137729,7079,28910
37052,3,7,1,50,0,215527,153229,28910
53706,3,7,1,50,0,1615,146797,28910
2083,3,7,1,51,1,158602,151386,28911
43117,3,7,1,52,1,2331,98795,28912
52054,3,7,1,52,0,215527,230890,28912
14891,3,7,1,53,1,159805,172649,28913
14511,3,7,1,54,1,124094,222405,28914
19682,3,7,1,54,0,215527,129386,28914
7904,3,7,1,55,1,78649,11524,28915
28816,3,7,1,55,0,188255,239723,28915
15572,3,7,1,56,1,167629,216801,28916
18357,3,7,1,57,1,218860,175009,28917
24705,3,7,1,58,1,213203,40216,28918
37645,3,7,1,58,0,138669,166854,28918
40396,3,7,1,58,0,215527,216749,28918
1585,3,7,1,59,1,8975,73844,28919
21726,3,7,1,59,0,124027,914,28919
834,3,7,2,0,1,216749,241136,28920
53933,3,7,2,0,0,210331,159139,28920
4623,3,7,2,2,2,44,158318,28922
36561,3,7,2,2,0,155888,215527,28922
38574,3,7,2,2,0,2337,12974,28922
53355,3,7,2,2,0,163666,173141,28922
21068,3,7,2,3,1,215527,13043,28923
40743,3,7,2,3,0,7430,215527,28923
48257,3,7,2,3,0,208377,14797,28923
53555,3,7,2,3,0,221013,11250,28923
4057,3,7,2,4,1,216749,218856,28924
12172,3,7,2,4,0,2333,213036,28924
23128,3,7,2,4,0,238059,136941,28924
48019,3,7,2,4,0,226255,55115,28924
8459,3,7,2,5,1,207183,2675,28925
56565,3,7,2,5,0,1873,13043,28925
28707,3,7,2,6,1,165649,173976,28926
29898,3,7,2,6,0,222226,166867,28926
38132,3,7,2,6,0,813,128741,28926
40541,3,7,2,6,0,153176,159139,28926
43391,3,7,2,6,0,215527,14877,28926
11291,3,7,2,7,1,55115,166707,28927
17712,3,7,2,7,0,19305,229717,28927
44278,3,7,2,7,0,1512,201509,28927
44838,3,7,2,7,0,207929,110502,28927
48494,3,7,2,9,2,215527,7466,28929
1187,3,7,2,10,1,216756,204766,28930
7716,3,7,2,10,0,175871,16028,28930
13813,3,7,2,10,0,215527,148240,28930
48646,3,7,2,10,0,163305,110502,28930
4503,3,7,2,11,1,810,13221,28931
10459,3,7,2,11,0,138089,167831,28931
